date,open,high,low,close,volume
2010-05-18,22.1902,22.2777,21.5835,21.7367,2284600
2010-05-19,21.5116,21.9681,21.2270,21.7618,3264000
2010-05-20,21.1113,21.1676,20.5359,20.5797,5758400
2010-05-21,20.4640,21.0957,20.1544,21.0957,4888600
2010-05-24,21.1551,21.2270,20.8049,20.8205,1718400
2010-05-25,20.3608,21.0550,20.1388,21.0519,3972600
2010-05-26,21.4365,21.6429,21.2301,21.3740,3745800
2010-05-27,21.5804,21.9337,21.4959,21.8274,2743600
2010-05-28,21.9119,22.0432,21.3271,21.4115,2569600
2010-06-01,21.1082,21.6304,20.9800,20.9956,2818000
2010-06-02,21.3521,21.5241,21.1457,21.4834,2422000
2010-06-03,21.4272,21.6179,21.2020,21.4209,2519800
2010-06-04,20.9987,21.2739,20.6016,20.6766,2596200
2010-06-07,20.7767,20.9049,20.5015,20.5078,2853000
2010-06-08,20.6673,20.8049,20.1388,20.7955,3082800
2010-06-09,21.0269,21.1457,20.5891,20.6673,2147800
2010-06-10,21.1176,21.2770,20.9831,21.2708,1786200
2010-06-11,21.0925,21.3521,21.0363,21.3271,1852800
2010-06-14,21.5429,21.9588,21.4991,21.5866,2324200
2010-06-15,21.7180,22.3778,21.7055,22.3465,2587000
2010-06-16,22.1495,22.4341,22.1151,22.3215,2024200
2010-06-17,22.4435,22.4435,22.0463,22.2433,1521000
2010-06-18,22.2214,22.5060,22.2214,22.4810,1312600
2010-06-21,22.7749,22.8907,22.3903,22.5091,1502200
2010-06-22,22.6123,22.6968,22.1652,22.2121,1813200
2010-06-23,21.8618,22.0025,21.4647,21.8399,2873800
2010-06-24,21.7055,21.7148,21.3771,21.4741,2122000
2010-06-25,21.6148,21.6523,21.3365,21.5491,1967200
2010-06-28,21.6335,21.6335,21.3271,21.3959,1658600
2010-06-29,20.9331,20.9706,20.2826,20.4046,3993400
2010-06-30,20.3764,20.6923,20.2295,20.2983,3198200
2010-07-01,20.3368,20.6176,19.8540,20.2263,1557800
2010-07-02,20.4472,20.5892,20.1443,20.2800,2407200
2010-07-06,20.6271,20.9679,20.5829,20.9142,3032600
2010-07-07,20.9647,21.3970,20.9331,21.3560,2645800
2010-07-08,21.7094,21.7630,21.1004,21.4159,2423600
2010-07-09,21.5926,21.8987,21.5485,21.8198,1835600
2010-07-12,21.8104,21.9524,21.6463,21.8135,1726400
2010-07-13,22.1164,22.2868,22.0218,22.1417,1906800
2010-07-14,22.0975,22.2963,21.9334,22.0880,1867200
2010-07-15,22.1007,22.1007,21.6147,22.0880,1802400
2010-07-16,21.9524,21.9524,21.4570,21.4885,2385800
2010-07-19,21.5201,21.6684,21.1919,21.3560,1851600
2010-07-20,21.0057,21.6494,20.9773,21.6463,1632400
2010-07-21,21.8040,21.8608,21.2014,21.2392,1865000
2010-07-22,21.4948,21.7441,21.4790,21.5958,1273200
2010-07-23,21.6305,21.9019,21.5137,21.8672,1454000
2010-07-26,21.9113,22.3247,21.8672,22.3152,1319600
2010-07-27,22.5614,22.7475,22.3973,22.4667,1685200
2010-07-28,22.4288,22.7191,22.4288,22.5992,1681800
2010-07-29,22.8138,22.9116,22.3815,22.5330,1600000
2010-07-30,22.4036,22.6560,22.1038,22.4635,1411000
2010-08-02,22.7949,22.9274,22.7191,22.8327,987400
2010-08-03,22.8138,22.9621,22.6245,22.7002,1652800
2010-08-04,22.7349,23.0347,22.6402,22.9873,1439400
2010-08-05,23.0031,23.0126,22.6844,22.7349,1240800
2010-08-06,22.5203,22.5677,22.1038,22.4414,1597000
2010-08-09,22.5172,22.6907,22.3752,22.6245,831000
2010-08-10,22.2995,22.5992,22.1827,22.4635,1235800
2010-08-11,22.0628,22.0628,21.5895,21.6526,1455400
2010-08-12,21.5611,21.5611,21.2361,21.4254,1394200
2010-08-13,21.4222,21.6179,21.3623,21.5074,1604000
2010-08-16,21.3654,21.4948,21.3086,21.4222,1000000
2010-08-17,21.7599,21.8040,21.3749,21.6526,1073600
2010-08-18,21.7630,21.9555,21.4380,21.8482,1376000
2010-08-19,21.7630,21.7820,21.2487,21.3465,1601000
2010-08-20,21.1856,21.2613,20.9047,21.2140,1319400
2010-08-23,21.3465,21.3844,21.0878,21.1572,1218800
2010-08-24,20.8858,20.8858,20.5955,20.6618,2416400
2010-08-25,20.5103,20.7564,20.2200,20.6681,2711600
2010-08-26,20.7628,20.9552,20.5261,20.5703,2007800
2010-08-27,20.6302,21.5264,20.4598,21.4664,2340200
2010-08-30,21.4475,21.7220,21.3118,21.3370,1871400
2010-08-31,21.2645,21.6053,21.1225,21.3023,1720800
2010-09-01,21.7315,21.8261,21.5737,21.6305,2107200
2010-09-02,21.6968,21.8987,21.5800,21.8861,1446400
2010-09-03,22.2269,22.6434,22.2269,22.5487,1760600
2010-09-07,22.3752,22.4698,22.0975,22.1701,2348200
2010-09-08,22.3121,22.7033,22.3121,22.4951,1866400
2010-09-09,22.7601,22.9021,22.6276,22.8012,1756400
2010-09-10,22.8012,22.8580,22.5614,22.8548,1429200
2010-09-13,23.1199,23.3597,23.1199,23.3439,1638200
2010-09-14,23.3502,23.6216,23.2776,23.3723,1601200
2010-09-15,23.2271,23.4323,22.9905,23.3849,1280800
2010-09-16,23.2776,23.2903,23.0536,23.2429,1399400
2010-09-17,23.4007,23.4386,22.9274,23.1640,2740000
2010-09-20,23.1704,23.4228,23.0347,23.3502,1339000
2010-09-21,23.3344,23.4323,23.0694,23.1735,1705200
2010-09-22,23.1230,23.2366,22.5740,22.7507,1780000
2010-09-23,22.4856,22.7696,22.4036,22.5140,1768400
2010-09-24,22.8706,23.0094,22.7980,22.9085,1190200
2010-09-27,23.0378,23.0410,22.6592,22.6718,1194200
2010-09-28,22.6497,22.7317,22.3373,22.6371,1980800
2010-09-29,22.7097,22.7949,22.5677,22.5961,1641400
2010-09-30,22.8706,23.0094,22.5834,22.8012,2486600
2010-10-01,22.9840,23.0349,22.7295,23.0063,2042600
2010-10-04,22.9522,22.9967,22.7136,22.9331,1575200
2010-10-05,23.1176,23.5948,22.9840,23.5057,2746200
2010-10-06,23.5312,23.7189,23.4325,23.6489,1967000
2010-10-07,23.7029,23.7029,23.2258,23.3117,1948200
2010-10-08,23.3467,23.5534,23.2608,23.5089,2263200
2010-10-11,23.5216,23.5884,23.4071,23.4739,461400
2010-10-12,23.5471,23.6775,23.4389,23.6234,1492800
2010-10-13,23.8461,24.0083,23.7029,23.7284,1578000
2010-10-14,23.6775,23.8715,23.5153,23.6807,2141800
2010-10-15,23.8206,23.8556,23.2958,23.3626,2631600
2010-10-18,23.2353,23.4675,23.1749,23.4325,1347000
2010-10-19,22.9013,23.2703,22.8281,23.1749,2539600
2010-10-20,23.1844,23.6520,23.1335,23.6298,1832400
2010-10-21,23.6775,23.7793,23.2258,23.3626,2310400
2010-10-22,23.4357,23.4548,23.1494,23.2099,1742400
2010-10-25,23.4516,23.5312,23.1781,23.2894,1297600
2010-10-26,23.1303,23.1717,22.9808,23.0413,1635000
2010-10-27,22.8790,22.8790,22.5386,22.7868,1918200
2010-10-28,22.8345,22.8758,22.5991,22.6563,1719200
2010-10-29,22.6913,23.0063,22.6182,22.9681,1590400
2010-11-01,23.1208,23.2926,22.8504,23.0158,1396200
2010-11-02,23.2671,23.3339,23.1526,23.2099,853600
2010-11-03,23.2194,23.3371,22.9490,23.3180,1514200
2010-11-04,23.5852,23.6902,23.4739,23.6393,1630000
2010-11-05,23.6680,23.9352,23.6680,23.8270,2135400
2010-11-08,23.7984,23.8175,23.5471,23.6107,955000
2010-11-09,23.7634,23.7634,23.1335,23.2576,1706000
2010-11-10,23.4071,23.4166,22.9840,23.3307,1606800
2010-11-11,23.2290,23.2830,23.0444,23.2639,1642200
2010-11-12,23.0985,23.1431,22.6595,22.8949,1618200
2010-11-15,23.0413,23.2989,22.9045,23.0890,1437000
2010-11-16,22.8281,22.9236,22.4273,22.6054,2071600
2010-11-17,22.5386,22.7613,22.4273,22.6722,1475400
2010-11-18,22.9522,23.2735,22.9077,23.0858,1322200
2010-11-19,23.0731,23.4135,23.0699,23.3435,1188200
2010-11-22,23.3053,23.4771,23.0667,23.2926,1266400
2010-11-23,23.0635,23.1621,22.8377,22.8917,1271600
2010-11-24,23.2385,23.5534,23.2003,23.5407,1229600
2010-11-26,23.3467,23.4962,23.2226,23.3339,674800
2010-11-29,23.2958,23.4739,23.0476,23.4262,1091600
2010-11-30,23.1590,23.3880,23.1049,23.1558,1450600
2010-12-01,23.5630,23.7825,23.5471,23.5630,1702600
2010-12-02,23.3785,23.3976,22.9745,23.2035,2598400
2010-12-03,23.1399,23.2003,22.7550,22.9236,2653800
2010-12-06,22.8695,22.8822,22.3637,22.4337,3391800
2010-12-07,22.5959,22.7009,22.3732,22.6977,2664800
2010-12-08,22.7899,23.0603,22.7613,23.0508,1512800
2010-12-09,23.1112,23.1621,22.8854,23.0985,1373600
2010-12-10,23.1176,23.2353,23.0285,23.0826,1271600
2010-12-13,23.2480,23.4516,23.2258,23.2830,1085600
2010-12-14,23.3085,23.3244,23.1017,23.1781,843800
2010-12-15,23.1749,23.2608,22.9108,22.9904,1248600
2010-12-16,23.0508,23.0858,22.6882,22.8822,1330600
2010-12-17,22.7168,22.7677,22.4464,22.6563,1384600
2010-12-20,22.6182,22.6245,22.0551,22.1124,1926200
2010-12-21,22.3160,22.8981,22.2841,22.8886,2391400
2010-12-22,22.9045,23.1367,22.8313,23.0953,862400
2010-12-23,23.0667,23.3339,23.0635,23.2798,973600
2010-12-27,23.1558,23.3689,23.1558,23.3530,365200
2010-12-28,23.4421,23.4421,23.2926,23.3721,582200
2010-12-29,23.4771,23.5407,23.4707,23.5121,597000
2010-12-30,23.5184,23.6043,23.4612,23.5916,609000
2010-12-31,23.5725,23.7443,23.5439,23.6393,1017000
2011-01-03,23.8175,23.9765,23.8079,23.8938,869600
2011-01-04,24.0136,24.0264,23.5838,23.7634,1556200
2011-01-05,23.7730,23.9141,23.7345,23.8243,718200
2011-01-06,23.8692,23.9590,23.6511,23.7409,738400
2011-01-07,23.8724,24.0232,23.8372,23.9783,1196000
2011-01-10,23.9077,23.9205,23.7281,23.7987,905800
2011-01-11,23.9238,24.1643,23.8660,23.9494,1221000
2011-01-12,24.1290,24.2573,24.0745,24.1290,880400
2011-01-13,24.1643,24.1675,23.9655,24.0296,568000
2011-01-14,24.0104,24.6518,23.9815,24.6358,1620000
2011-01-18,24.7064,24.9020,24.6550,24.7064,1854200
2011-01-19,24.7256,24.7448,24.3375,24.4915,1018000
2011-01-20,24.3183,24.4594,24.1451,24.4017,1003600
2011-01-21,24.5749,24.6165,24.2060,24.3568,1214200
2011-01-24,24.2028,24.5235,24.1451,24.5075,707600
2011-01-25,24.3792,24.5396,24.1932,24.3086,1102400
2011-01-26,24.3151,24.3343,24.1258,24.1771,1212400
2011-01-27,24.2060,24.4786,24.1900,24.3792,1554600
2011-01-28,24.2990,24.3311,23.8564,23.8692,1479800
2011-01-31,23.9975,24.2252,23.9590,24.0200,1340800
2011-02-01,24.2156,24.6390,24.1771,24.6101,1083000
2011-02-02,24.6005,24.8346,24.5749,24.7256,926400
2011-02-03,24.7192,25.1682,24.7160,25.0977,1165200
2011-02-04,25.2131,25.5788,25.2131,25.4376,1613000
2011-02-07,25.4088,25.5371,25.2773,25.3125,903400
2011-02-08,25.2612,25.3703,25.1554,25.1971,928800
2011-02-09,25.3318,25.4120,25.0528,25.1297,855400
2011-02-10,25.0399,25.3190,24.8475,25.2516,780400
2011-02-11,25.3029,25.7167,25.2131,25.5467,961600
2011-02-14,25.4857,25.8706,25.4793,25.7199,719600
2011-02-15,25.8097,25.9604,25.6429,25.7038,743800
2011-02-16,25.8835,26.4095,25.8835,26.2042,1758000
2011-02-17,26.2331,26.4736,26.1497,26.2748,1144400
2011-02-18,26.3742,26.4095,26.0214,26.0919,935600
2011-02-22,25.9187,26.1112,25.5627,25.7167,1788800
2011-02-23,25.5723,25.8546,25.4024,25.4825,1667600
2011-02-24,25.7263,26.2363,25.7263,25.8257,1946800
2011-02-25,26.0310,26.6661,26.0214,26.5089,1440800
2011-02-28,26.7815,26.9034,26.6276,26.8489,3912200
2011-03-01,26.7719,26.8810,26.1561,26.3004,4015200
2011-03-02,26.3165,26.6404,26.2651,26.5153,1775400
2011-03-03,27.1760,27.8624,27.0991,27.6219,3038600
2011-03-04,27.7662,27.8560,27.5834,27.6443,2136000
2011-03-07,27.8335,27.8592,27.2113,27.3428,1716000
2011-03-08,27.4743,27.7245,27.3717,27.6058,1690400
2011-03-09,27.7245,27.8079,27.4551,27.6058,1386600
2011-03-10,27.3364,27.4583,27.1183,27.3268,1817200
2011-03-11,27.1472,27.6026,27.1023,27.5577,1209200
2011-03-14,27.3364,27.5673,27.2947,27.5641,1213800
2011-03-15,26.7206,27.2434,26.4961,27.1664,1864800
2011-03-16,26.9355,26.9355,26.3004,26.6853,2557600
2011-03-17,27.0574,27.0958,26.5923,26.9130,1245000
2011-03-18,27.1857,27.1857,26.7911,26.9836,1296800
2011-03-21,27.4070,27.5866,27.3011,27.4968,1233600
2011-03-22,27.5577,27.8111,27.5096,27.6892,1678000
2011-03-23,27.6732,27.9779,27.6379,27.8752,1296000
2011-03-24,28.0067,28.2826,27.8143,28.0324,1338000
2011-03-25,28.0613,28.1479,27.5962,27.6122,1384800
2011-03-28,27.6635,27.9233,27.5898,27.6090,990400
2011-03-29,27.6411,27.9394,27.5962,27.9201,907000
2011-03-30,28.1414,28.6290,28.1190,28.5263,1456200
2011-03-31,28.5680,28.6867,28.3916,28.4141,1306000
2011-04-01,28.6629,28.8827,28.5821,28.8407,1227600
2011-04-04,28.8180,29.0184,28.6080,28.7502,952400
2011-04-05,28.7922,28.8407,28.5336,28.5692,1433000
2011-04-06,28.7954,28.8245,28.4593,28.7502,1332600
2011-04-07,28.7372,28.9085,28.4464,28.4948,1047800
2011-04-08,28.7340,28.8568,28.4787,28.6532,996000
2011-04-11,28.6985,28.8019,28.3430,28.5272,731800
2011-04-12,28.3042,28.3979,27.6578,27.7289,4271400
2011-04-13,28.0068,28.1523,27.7128,27.9778,1374600
2011-04-14,27.8614,27.9551,27.6449,27.8776,866400
2011-04-15,27.7354,27.9713,27.5415,27.6320,1076600
2011-04-18,27.2958,27.3476,26.7464,27.2603,1509200
2011-04-19,27.3960,27.5221,27.3346,27.4284,795800
2011-04-20,27.7095,27.9972,27.6546,27.9164,1503800
2011-04-21,28.1103,28.2040,27.9487,28.1523,730800
2011-04-25,28.1975,28.2428,27.8776,27.9584,549800
2011-04-26,28.0456,28.1426,27.9551,28.1167,644800
2011-04-27,28.1846,28.1878,27.5706,27.9131,1041400
2011-04-28,27.7321,27.9067,27.5964,27.7418,1072000
2011-04-29,27.6513,28.0036,27.4995,27.9972,1180000
2011-05-02,28.0101,28.3850,27.9228,28.0650,1208400
2011-05-03,28.1135,28.1846,27.4962,27.8356,1561000
2011-05-04,27.7321,27.8129,27.2635,27.4348,1283400
2011-05-05,27.0987,27.3702,26.9565,27.2312,1601800
2011-05-06,27.6029,27.7483,27.0858,27.3702,1281800
2011-05-09,27.4542,27.6449,27.1569,27.5706,775200
2011-05-10,27.7031,27.9810,27.5188,27.8711,854800
2011-05-11,27.8679,27.9422,27.5059,27.6513,1057200
2011-05-12,27.4542,27.5350,27.0244,27.4316,1608000
2011-05-13,27.3508,27.4380,26.9533,27.2377,1189600
2011-05-16,27.0761,27.4380,27.0341,27.2668,1024000
2011-05-17,27.2151,27.8162,27.1440,27.6966,1407400
2011-05-18,27.7224,27.8453,27.5318,27.8097,985800
2011-05-19,27.9131,28.0424,27.6740,28.0101,1108600
2011-05-20,27.8614,28.0489,27.6384,27.9616,1872600
2011-05-23,27.6869,27.9745,27.6869,27.8743,1487000
2011-05-24,27.9293,27.9293,27.6481,27.7354,1763800
2011-05-25,27.6320,28.2137,27.5770,28.0456,1471400
2011-05-26,27.3831,27.8550,27.3831,27.7224,1890800
2011-05-27,27.7774,27.8323,27.6126,27.6384,1213200
2011-05-31,27.9810,28.0747,27.6481,27.8388,1066200
2011-06-01,27.8065,27.8323,26.7432,26.7981,1784600
2011-06-02,26.7981,26.9824,26.4814,26.7626,2081200
2011-06-03,26.3554,26.9953,26.1776,26.9759,1539600
2011-06-06,26.9274,27.0308,26.3909,26.4427,1865200
2011-06-07,26.6430,26.7755,26.2811,26.3489,2216200
2011-06-08,26.2326,26.4750,26.1647,26.2423,1311800
2011-06-09,26.3198,26.5299,26.0775,26.4459,1490200
2011-06-10,26.3457,26.3554,25.7220,26.1356,2540200
2011-06-13,26.1744,26.3619,25.9417,26.2746,1824400
2011-06-14,26.5364,26.7400,26.4814,26.4847,1017000
2011-06-15,26.2843,26.3231,25.6670,25.9256,1788400
2011-06-16,25.6347,26.0419,25.5701,25.9514,1634800
2011-06-17,26.1259,26.2584,25.8351,25.8674,1191000
2011-06-20,25.9191,26.0839,25.7252,26.0419,1075200
2011-06-21,26.2423,26.7432,26.2035,26.6495,1197600
2011-06-22,26.4653,26.7788,26.4362,26.4427,880200
2011-06-23,26.1292,26.1389,25.6606,25.9708,1611600
2011-06-24,26.0193,26.0290,25.7123,25.7607,967000
2011-06-27,25.6670,26.0968,25.5959,26.0484,1484400
2011-06-28,26.1712,26.4976,26.1065,26.4006,1089800
2011-06-29,26.7464,27.0050,26.5719,26.9339,1397000
2011-06-30,27.2151,27.5156,27.0502,27.4380,1560000
2011-07-01,27.4944,27.9537,27.4944,27.8332,1055600
2011-07-05,27.7615,27.8886,27.4065,27.4423,1269200
2011-07-06,27.3511,27.3608,27.1100,27.2696,905800
2011-07-07,27.5791,27.6899,27.3999,27.4195,995000
2011-07-08,27.2143,27.4293,27.0937,27.2989,814200
2011-07-11,26.9308,27.0970,26.6735,26.8266,1168200
2011-07-12,26.6735,27.1361,26.6376,26.8233,1166400
2011-07-13,26.9862,27.4716,26.8755,27.1165,1085200
2011-07-14,27.3022,27.3022,26.7582,26.8983,1182200
2011-07-15,27.0677,27.1524,26.8266,27.0742,912200
2011-07-18,26.8168,26.9667,26.2500,26.5725,1414200
2011-07-19,26.8852,27.1882,26.8364,27.1752,956200
2011-07-20,27.4130,27.6149,27.2305,27.2664,1398600
2011-07-21,27.4683,27.8853,27.4162,27.6671,1103200
2011-07-22,27.7062,27.7974,27.3478,27.7062,860400
2011-07-25,27.5824,27.7615,27.3608,27.6443,730800
2011-07-26,27.5954,27.6182,27.1198,27.2077,1370400
2011-07-27,27.0937,27.1100,26.4292,26.4520,2282000
2011-07-28,26.4064,26.6702,26.2467,26.3379,1557800
2011-07-29,26.0904,26.2109,25.8395,26.0187,1682800
2011-08-01,26.4715,26.5236,25.8721,26.1360,876400
2011-08-02,26.0610,26.1425,25.5724,25.5985,2800400
2011-08-03,25.5659,25.9796,24.7775,25.9535,3098000
2011-08-04,25.6734,25.6897,24.8460,25.0316,2652600
2011-08-05,25.2043,25.2466,24.1879,24.5658,4326000
2011-08-08,23.4224,24.0837,23.1976,23.3735,5063200
2011-08-09,23.8100,24.8362,23.4126,24.8166,4668400
2011-08-10,24.5984,24.6179,23.6374,23.9794,3792800
2011-08-11,24.1749,25.1522,23.9501,24.9860,2704000
2011-08-12,25.3216,25.3802,24.7743,24.9339,1734200
2011-08-15,25.1978,25.5659,25.1847,25.5659,1554000
2011-08-16,25.2890,25.4975,25.0121,25.2466,1929200
2011-08-17,25.4291,25.7842,25.3183,25.4421,1309400
2011-08-18,24.7710,24.8557,24.1814,24.3312,2570000
2011-08-19,24.0511,24.2368,23.3246,23.4159,2944600
2011-08-22,24.0674,24.0706,23.1780,23.2758,2288000
2011-08-23,23.4973,24.2172,23.2171,24.2075,2612200
2011-08-24,24.2237,24.8297,24.0804,24.7482,2242800
2011-08-25,25.1261,25.4095,24.4257,24.6277,2224800
2011-08-26,24.3997,24.6798,23.9566,24.4485,1964600
2011-08-29,24.8264,25.0284,24.7026,24.9600,1390800
2011-08-30,24.9209,25.2010,24.5528,25.1163,1607000
2011-08-31,25.3639,25.7972,25.3183,25.6864,1938800
2011-09-01,26.0936,26.6963,25.9992,26.2630,4099800
2011-09-02,25.5268,26.1067,25.3541,25.5268,2928200
2011-09-06,24.7938,25.1815,24.5528,25.1619,1903400
2011-09-07,25.5301,25.7516,25.2988,25.6995,1619200
2011-09-08,25.2075,25.3248,25.1033,25.1619,2330800
2011-09-09,24.9763,24.9763,24.2498,24.2694,2528600
2011-09-12,23.9468,23.9990,23.5396,23.8850,2736400
2011-09-13,23.9990,24.5072,23.8393,24.3899,2162000
2011-09-14,24.4420,24.4648,23.9664,24.1586,1907200
2011-09-15,24.5853,24.8981,24.4583,24.8590,1516400
2011-09-16,24.9958,25.2043,24.5234,24.5951,1629200
2011-09-19,24.2465,24.3638,23.7905,24.2270,1476000
2011-09-20,24.2661,24.5006,24.0511,24.0902,1234200
2011-09-21,23.9143,24.1162,23.3898,23.4061,2043200
2011-09-22,22.6503,22.6503,21.8717,22.2659,3675600
2011-09-23,22.1617,22.5949,22.0672,22.4972,1569200
2011-09-26,22.7285,23.3377,22.0151,23.2465,1839000
2011-09-27,23.7970,24.0250,23.4289,23.5168,1726400
2011-09-28,23.5657,23.7253,23.1292,23.1520,1814600
2011-09-29,23.4452,23.6830,23.1618,23.5657,1637000
2011-09-30,23.1292,23.4940,23.0901,23.1129,1615400
2011-10-03,22.8841,23.0584,22.1934,22.3053,1848000
2011-10-04,22.0027,22.1441,21.2331,22.1046,3800000
2011-10-05,22.2757,23.0551,21.9139,22.9302,2284400
2011-10-06,22.8315,23.3906,22.4566,23.3413,1881800
2011-10-07,23.5320,23.6241,23.1341,23.1604,1599400
2011-10-10,23.5781,23.9464,23.5452,23.9267,572200
2011-10-11,23.8379,23.8379,23.4399,23.7030,1476000
2011-10-12,24.1109,24.5450,24.0319,24.2950,1399800
2011-10-13,24.1043,24.1339,23.7491,24.0089,1290400
2011-10-14,24.3510,24.3904,24.0977,24.3871,1075000
2011-10-17,24.3049,24.4102,23.8116,23.8445,1013600
2011-10-18,23.8510,24.2293,23.6899,24.0352,1405600
2011-10-19,24.0747,24.2523,23.5649,23.6965,1567600
2011-10-20,23.7622,24.0188,23.4432,23.9267,1122000
2011-10-21,24.2589,24.4036,24.1174,24.3510,758800
2011-10-24,24.3608,24.6470,24.3608,24.5154,987000
2011-10-25,24.3773,24.3773,23.8445,23.8905,1072800
2011-10-26,24.1503,24.2950,23.7261,24.1865,1248200
2011-10-27,24.9923,25.5086,24.6996,25.3014,1756600
2011-10-28,25.1929,25.2324,24.9495,25.1534,948600
2011-10-31,24.7818,25.1173,24.6009,24.7588,1368600
2011-11-01,23.9563,23.9563,23.4531,23.5090,3375600
2011-11-02,23.8412,24.0747,23.6406,23.8510,1781600
2011-11-03,24.0484,24.2194,23.6438,24.1240,1180000
2011-11-04,23.7984,23.8905,23.4432,23.6011,1284600
2011-11-07,23.5518,23.8445,23.5386,23.8247,1072000
2011-11-08,23.8642,24.1306,23.7886,24.1174,889000
2011-11-09,23.5386,23.6307,23.2426,23.2722,1527600
2011-11-10,23.5222,23.5222,22.9203,23.2327,1206000
2011-11-11,23.4498,23.7030,23.4005,23.5452,775800
2011-11-14,23.3840,23.6175,23.1374,23.3709,802000
2011-11-15,23.1670,23.4860,23.0222,23.3084,833400
2011-11-16,23.1702,23.4827,23.0255,23.0650,882400
2011-11-17,23.0222,23.0782,22.4730,22.6013,1850000
2011-11-18,22.8118,22.8183,22.4368,22.6210,848800
2011-11-21,22.2724,22.4302,21.9040,22.3316,1387600
2011-11-22,22.3382,22.5289,22.1967,22.3875,959200
2011-11-23,22.1671,22.1671,21.5587,21.7165,1470600
2011-11-25,21.5620,21.7100,21.4436,21.4732,720600
2011-11-28,22.1178,22.3645,21.7955,21.9336,1567600
2011-11-29,22.0093,22.3546,21.8481,22.2197,1307800
2011-11-30,22.9367,23.6636,22.9071,23.3215,2414600
2011-12-01,23.8445,23.8510,23.1045,23.3117,1648400
2011-12-02,23.5386,23.8576,23.3610,23.5024,1694600
2011-12-05,23.8510,24.0878,23.6142,23.7622,1655200
2011-12-06,23.7622,23.9333,23.6044,23.7326,969200
2011-12-07,23.6438,24.1503,23.4531,24.0122,1660400
2011-12-08,23.9333,24.0122,23.3150,23.3939,1489000
2011-12-09,23.4103,23.8182,23.3643,23.7063,1434000
2011-12-12,23.4038,23.5682,23.2788,23.5550,1405800
2011-12-13,23.6142,23.7951,23.0486,23.2327,1647000
2011-12-14,23.0124,23.1571,22.8150,22.8841,1965800
2011-12-15,23.1637,23.1801,22.7756,22.8381,1387400
2011-12-16,22.8677,23.0913,22.8052,23.0255,1981400
2011-12-19,23.1275,23.2492,22.9992,23.2064,1734800
2011-12-20,23.5353,23.7458,23.5024,23.5452,1824200
2011-12-21,23.5649,23.6932,23.3742,23.5222,1445800
2011-12-22,23.6077,24.0944,23.5978,24.0648,1435400
2011-12-23,24.1207,24.3411,24.0813,24.2062,1089600
2011-12-27,24.2326,24.2358,24.0385,24.0418,401200
2011-12-28,24.2523,24.2950,23.8839,23.9793,1098800
2011-12-29,24.0089,24.2490,24.0089,24.2062,754400
2011-12-30,24.2358,24.7094,24.2358,24.6042,1557400
2012-01-03,25.0233,25.2689,24.8939,25.0897,1864800
2012-01-04,24.9835,25.1428,24.8840,25.0764,1019200
2012-01-05,24.9437,25.0200,24.6352,24.9437,1079400
2012-01-06,24.8541,24.9205,24.5754,24.7015,1390200
2012-01-09,24.7380,24.9139,24.5555,24.8906,891200
2012-01-10,25.1129,25.3153,25.0598,25.0731,1321000
2012-01-11,25.0831,25.1196,24.9338,25.0632,843400
2012-01-12,25.1461,25.4115,24.9835,25.3452,972400
2012-01-13,25.1328,25.2091,24.9172,25.2058,871600
2012-01-17,25.4812,25.5177,25.2523,25.3651,968000
2012-01-18,25.2390,25.4049,25.2058,25.3518,1278800
2012-01-19,25.5940,25.8163,25.5442,25.6969,994800
2012-01-20,25.5807,25.9623,25.5807,25.9258,1002600
2012-01-23,26.1381,26.5363,26.0552,26.3936,1486600
2012-01-24,26.0552,26.2277,25.8794,26.0154,1313600
2012-01-25,25.9955,26.0287,25.6305,25.9988,1064200
2012-01-26,26.2609,26.3107,25.6537,25.7964,1218000
2012-01-27,25.7035,25.9026,25.4580,25.6106,1154400
2012-01-30,25.3220,25.7101,25.2456,25.6272,1029200
2012-01-31,25.8628,25.9590,25.4215,25.5874,1194600
2012-02-01,25.9225,26.1216,25.8462,25.8860,1051200
2012-02-02,25.8528,25.9358,25.6239,25.8097,1233200
2012-02-03,26.0287,26.3538,26.0287,26.3173,1028000
2012-02-06,26.1547,26.4202,26.1149,26.3074,833000
2012-02-07,26.3173,26.4434,26.0519,26.2941,711800
2012-02-08,26.3671,26.5164,26.0751,26.3472,805600
2012-02-09,26.3505,26.4600,26.2410,26.3074,722600
2012-02-10,26.0817,26.1813,25.9457,26.0519,998000
2012-02-13,26.2775,26.3671,26.0452,26.1050,922600
2012-02-14,26.0253,26.0685,25.7931,25.9922,1561600
2012-02-15,26.1547,26.1647,25.8064,25.8959,1083200
2012-02-16,25.8429,26.0685,25.8130,26.0452,940200
2012-02-17,26.1083,26.1780,25.9490,26.1680,1236800
2012-02-21,26.3140,26.6790,26.2078,26.3505,1359600
2012-02-22,26.2709,26.3007,26.0851,26.2576,1015600
2012-02-23,26.2178,26.3770,26.1547,26.2709,781400
2012-02-24,26.3206,26.4865,26.2609,26.2974,848000
2012-02-27,26.2145,26.6690,26.0121,26.5695,1220200
2012-02-28,26.6723,26.8979,26.5529,26.8117,1292600
2012-02-29,27.0207,27.2795,26.9577,27.0472,2708800
2012-03-01,27.4188,27.7340,27.3989,27.5881,2345200
2012-03-02,27.5781,27.6378,27.4089,27.4321,1088600
