date,open,high,low,close,volume
2010-12-29,32.6636,33.0241,32.6636,32.9669,313311
2010-12-30,32.7895,33.1157,32.6579,32.9269,623769
2010-12-31,32.9550,33.1628,32.7934,33.0127,267475
2011-01-03,33.3878,33.4167,33.1397,33.2262,214714
2011-01-04,33.1570,33.1858,32.3201,32.4990,567035
2011-01-05,32.5452,32.6029,32.3605,32.4644,300884
2011-01-06,32.5972,32.6318,32.0315,32.2970,357618
2011-01-07,32.4875,32.8165,32.4298,32.7184,401009
2011-01-10,32.5856,32.6087,32.2336,32.4702,297217
2011-01-11,32.7588,32.9492,32.6722,32.8973,306079
2011-01-12,33.1454,33.1685,32.9492,32.9723,224899
2011-01-13,33.0127,33.0185,32.5856,32.6491,251993
2011-01-14,32.5279,33.1397,32.4356,33.0935,401824
2011-01-18,33.1108,33.2378,32.9261,32.9954,272059
2011-01-19,33.0242,33.0762,32.6202,32.7126,220927
2011-01-20,32.3952,32.5856,32.2393,32.4586,363017
2011-01-21,32.6953,32.7645,32.1643,32.3317,329608
2011-01-24,32.4182,32.4760,32.0893,32.4586,236918
2011-01-25,32.3778,32.5394,32.1354,32.5048,314533
2011-01-26,32.5625,32.7184,32.3548,32.5914,323904
2011-01-27,32.5798,33.0993,32.5798,32.9261,367600
2011-01-28,32.8280,32.9781,32.2105,32.2278,691504
2011-01-31,32.4413,32.7818,32.4125,32.6722,562655
2011-02-01,32.8857,33.4860,32.7876,33.4513,332969
2011-02-02,33.6937,33.8092,33.5379,33.6302,237020
2011-02-03,33.6476,34.0746,33.6129,33.9996,306792
2011-02-04,34.1785,34.3978,33.9419,34.0516,362813
2011-02-07,34.1381,34.3690,33.9823,33.9823,416389
2011-02-08,34.1093,34.3459,33.9534,34.2997,239465
2011-02-09,34.2593,34.4325,33.6476,33.7168,402944
2011-02-10,33.6591,34.3863,33.6187,34.3113,507347
2011-02-11,34.1843,34.9230,34.1843,34.7037,265845
2011-02-14,34.7672,34.9981,34.7557,34.8711,193222
2011-02-15,35.0038,35.1828,34.8596,34.9000,151562
2011-02-16,35.0846,35.6733,35.0500,35.2636,401926
2011-02-17,35.3905,35.7426,35.2578,35.7310,281430
2011-02-18,35.9619,35.9735,35.3963,35.4886,305671
2011-02-22,35.1539,35.4309,34.5133,34.7384,3159487
2011-02-23,34.4844,34.5998,34.0400,34.1266,724505
2011-02-24,34.6749,35.2001,34.3978,34.8134,772276
2011-02-25,35.0500,35.6041,35.0500,35.3559,430038
2011-02-28,35.6791,35.7022,35.3674,35.6964,867919
2011-03-01,35.5868,35.7195,34.8422,35.0327,1185610
2011-03-02,35.0673,35.2347,34.8884,35.0962,459067
2011-03-03,35.3328,35.5002,34.9057,35.3790,580277
2011-03-04,35.5233,35.5752,35.3213,35.4771,503884
2011-03-07,35.6041,35.9273,35.3097,35.6791,635075
2011-03-08,35.6676,35.7253,34.9173,35.2058,692726
2011-03-09,35.2982,35.3444,34.6749,35.0385,529348
2011-03-10,34.8018,34.8076,34.0689,34.1901,476179
2011-03-11,33.7168,34.2709,33.6822,34.2709,410278
2011-03-14,34.1497,34.6576,33.9823,34.6345,467012
2011-03-15,33.4975,34.3344,33.1224,34.1612,787351
2011-03-16,33.8842,33.9246,33.0589,33.5552,836446
2011-03-17,33.9765,33.9996,33.5379,33.7688,495634
2011-03-18,34.1035,34.2478,33.8265,33.9304,400398
2011-03-21,34.3574,34.6749,34.3574,34.5421,360674
2011-03-22,34.6460,35.0154,34.6460,34.8884,645057
2011-03-23,34.8134,35.0212,34.7384,34.9577,975684
2011-03-24,35.0904,35.3097,34.8769,35.1077,435131
2011-03-25,35.1712,35.3559,34.7557,34.8018,404676
2011-03-28,35.0269,35.1250,34.7384,34.7441,393777
2011-03-29,34.8711,35.0616,34.7384,34.9634,341117
2011-03-30,35.1770,35.4021,35.1597,35.3732,323598
2011-03-31,35.4136,35.6214,35.3559,35.4309,359452
2011-04-01,35.6600,36.1780,35.6309,35.8696,357822
2011-04-04,35.9569,35.9569,35.6833,35.7706,290495
2011-04-05,35.7997,35.9569,35.5611,35.6717,226427
2011-04-06,35.9336,35.9510,35.2584,35.6484,407935
2011-04-07,35.6426,35.6950,35.2584,35.4505,669605
2011-04-08,35.6600,35.7066,35.2061,35.4040,240789
2011-04-11,35.5204,35.5727,35.0780,35.2875,302005
2011-04-12,35.2875,35.2875,34.4087,34.7346,435335
2011-04-13,34.9034,35.2701,34.7172,35.0082,380230
2011-04-14,34.7812,34.9034,34.5600,34.8336,336839
2011-04-15,34.7579,34.8685,34.5717,34.6473,403759
2011-04-18,34.3389,34.3563,33.8151,34.3098,388379
2011-04-19,34.4320,34.6241,34.2632,34.3389,243131
2011-04-20,34.7870,35.0780,34.5833,34.9500,314838
2011-04-21,35.2584,35.4272,34.9558,35.2119,284180
2011-04-25,35.2643,35.3341,34.9791,35.0315,184971
2011-04-26,35.0315,35.2643,34.9383,35.0024,293958
2011-04-27,35.0547,35.0780,34.4262,35.0140,469253
2011-04-28,34.8569,35.2235,34.8278,35.1246,245678
2011-04-29,35.0373,35.5262,35.0082,35.5262,278068
2011-05-02,35.3574,36.2770,35.2934,35.7241,470577
2011-05-03,35.7415,36.0500,35.4040,35.6426,981897
2011-05-04,35.5902,35.5960,34.8685,35.0606,330932
2011-05-05,34.6881,34.8336,34.2225,34.6764,471698
2011-05-06,35.1537,35.2352,34.2516,34.5251,401111
2011-05-09,34.5891,34.8452,34.2690,34.7928,192509
2011-05-10,34.9965,35.2643,34.7463,35.1362,174480
2011-05-11,35.1653,35.2352,34.7114,34.9092,289171
2011-05-12,34.6881,34.8860,34.2690,34.8045,281124
2011-05-13,34.6881,34.7812,34.3796,34.5135,252808
2011-05-16,34.3389,34.8278,34.2807,34.4727,258206
2011-05-17,34.3389,34.9209,34.2981,34.8452,301597
2011-05-18,34.7405,35.0256,34.6764,35.0082,308422
2011-05-19,35.1071,35.2759,34.9209,35.2177,263095
2011-05-20,34.9558,35.1944,34.7928,34.9965,255049
2011-05-23,34.7172,34.8860,34.5484,34.5950,154313
2011-05-24,34.8161,34.9325,34.6066,34.6532,284791
2011-05-25,34.5950,34.9733,34.5076,34.8569,221945
2011-05-26,34.6299,35.3225,34.5891,35.2759,370045
2011-05-27,35.1362,35.4331,35.1362,35.2119,217871
2011-05-31,35.7823,35.9860,35.5669,35.6950,682540
2011-06-01,35.7182,35.8230,34.6299,34.7405,465382
2011-06-02,34.7230,34.8510,34.2399,34.6357,572841
2011-06-03,34.1061,34.8569,33.9955,34.7754,393981
2011-06-06,34.7172,34.8860,34.0886,34.2807,388684
2011-06-07,34.5251,34.8918,34.3389,34.4262,426269
2011-06-08,34.2748,34.5368,34.2050,34.3330,304449
2011-06-09,34.4902,34.8860,34.2923,34.7812,313107
2011-06-10,34.6590,34.6706,33.7860,34.2457,487995
2011-06-13,34.2341,34.3854,33.6695,33.9897,531691
2011-06-14,34.2283,34.7987,34.2166,34.6066,402028
2011-06-15,34.3912,34.5659,33.7103,33.9838,573147
2011-06-16,33.6463,34.0362,33.4891,33.6928,531997
2011-06-17,33.8616,34.1410,33.6928,33.8034,422908
2011-06-20,33.7569,34.0886,33.6288,34.0362,211250
2011-06-21,34.3098,34.8627,34.1875,34.7288,317385
2011-06-22,34.5426,35.0024,34.5135,34.6182,360368
2011-06-23,34.1875,34.3098,33.7685,34.0479,621936
2011-06-24,34.1002,34.1526,33.6404,33.7045,322478
2011-06-27,33.5531,34.1468,33.4658,34.1119,294875
2011-06-28,34.2690,34.5193,34.1992,34.4727,254743
2011-06-29,34.8394,35.0140,34.6706,34.8801,385731
2011-06-30,35.1546,35.3778,34.9726,35.3308,461410
2011-07-01,35.1899,35.8299,35.0900,35.6361,372693
2011-07-05,35.5892,35.6831,35.1488,35.1781,418936
2011-07-06,35.0607,35.2545,34.8610,35.0842,343664
2011-07-07,35.4013,35.5363,35.1194,35.1664,362813
2011-07-08,34.8787,35.2956,34.8317,34.9961,286726
2011-07-11,34.5909,34.7906,34.4794,34.6673,479642
2011-07-12,34.4852,35.0842,34.4676,34.7436,402130
2011-07-13,34.9198,35.2956,34.8258,34.9902,515700
2011-07-14,35.1840,35.1840,34.6790,34.8552,316977
2011-07-15,34.9961,35.1664,34.7612,35.1135,348349
2011-07-18,34.7495,34.7788,34.1036,34.3032,482494
2011-07-19,34.5616,34.9433,34.4559,34.8199,374323
2011-07-20,34.9844,35.2603,34.8963,35.0137,416899
2011-07-21,35.1723,35.6772,35.1370,35.4130,365767
2011-07-22,35.3719,35.6244,35.1077,35.3543,320339
2011-07-25,35.2897,35.6303,35.0724,35.5011,414658
2011-07-26,35.4541,35.4893,34.6966,34.8141,358840
2011-07-27,34.7495,34.7847,33.8746,33.9333,571415
2011-07-28,33.8981,34.2445,33.5751,33.8100,541877
2011-07-29,33.6162,33.6162,32.9703,33.3285,739478
2011-08-01,33.8452,33.8452,32.9762,33.3461,335515
2011-08-02,33.2463,33.2991,32.0308,32.1365,797435
2011-08-03,32.0837,32.5769,31.0385,32.4947,1437297
2011-08-04,32.1248,32.1424,31.0385,31.3262,2128394
2011-08-05,31.4554,31.6433,29.8524,30.9680,2332718
2011-08-08,29.4002,30.3574,29.3591,29.4825,2086225
2011-08-09,29.8054,31.5787,29.6704,31.5376,1927329
2011-08-10,31.2381,31.5200,30.2928,30.6392,1825574
2011-08-11,30.6216,32.0484,30.2634,31.8371,1046270
2011-08-12,32.2716,32.7413,31.6961,31.9427,955210
2011-08-15,32.3420,32.4888,31.8664,32.1483,720940
2011-08-16,31.9251,32.0426,31.5317,31.8958,721144
2011-08-17,32.1072,32.6298,32.0719,32.4184,474855
2011-08-18,31.8194,31.8194,30.8095,31.0796,829418
2011-08-19,30.4161,30.9739,29.6997,29.7643,969063
2011-08-22,30.6392,30.6392,29.1712,29.2476,1304476
2011-08-23,29.5294,30.6098,29.1654,30.5864,968452
2011-08-24,30.6098,31.3556,30.4983,31.0502,749155
2011-08-25,31.4436,31.8664,30.7508,30.9856,843779
2011-08-26,30.6509,31.0855,30.1518,30.6979,858650
2011-08-29,31.2968,31.5258,31.0913,31.5024,414250
2011-08-30,31.6550,32.2833,31.1383,32.0895,806092
2011-08-31,32.4477,32.8646,32.3420,32.7707,802935
2011-09-01,32.9233,33.0232,32.4301,32.6004,792036
2011-09-02,31.8723,32.2129,31.5258,31.6374,814139
2011-09-06,30.4924,31.1266,30.3397,30.9915,778795
2011-09-07,31.3849,31.8194,31.1031,31.7314,541469
2011-09-08,31.5024,31.6903,31.1794,31.3379,641390
2011-09-09,30.9622,31.1559,30.3104,30.3867,920172
2011-09-12,29.8582,30.3750,29.5177,30.0814,1210157
2011-09-13,30.3045,30.7625,30.0931,30.6275,734895
2011-09-14,30.7919,30.8858,30.4454,30.5335,848465
2011-09-15,31.1089,31.3967,30.8388,31.2910,646993
2011-09-16,31.4613,31.7196,31.1559,31.1853,744571
2011-09-19,30.5629,30.9093,30.2164,30.7801,630288
2011-09-20,30.8095,31.0972,30.4807,30.5511,508366
2011-09-21,30.4396,30.4689,29.5999,29.6116,780017
2011-09-22,28.4842,28.5841,27.9382,28.4490,1333200
2011-09-23,28.1613,29.0714,28.0967,28.9716,756386
2011-09-26,29.1889,29.7408,28.1437,29.6586,848668
2011-09-27,30.4337,31.1853,30.3163,30.4043,943293
2011-09-28,30.5453,30.5570,29.6469,29.7760,603092
2011-09-29,30.1929,30.4278,29.8230,30.3808,688550
2011-09-30,29.7849,30.2653,29.7197,29.7434,665530
2011-10-03,29.3757,29.5714,28.6047,28.7351,924450
2011-10-04,28.2547,28.3793,27.2939,28.1598,1324135
2011-10-05,28.4327,29.7315,27.9523,29.6011,1023047
2011-10-06,29.4824,30.0281,29.1325,30.0103,649641
2011-10-07,30.1882,30.3721,29.5062,29.5595,679587
2011-10-10,30.0815,30.5144,30.0459,30.4729,333886
2011-10-11,30.3721,30.5203,30.0281,30.4136,467318
2011-10-12,31.0126,31.3151,30.7932,30.9770,538515
2011-10-13,30.7991,30.8762,30.1111,30.2950,552164
2011-10-14,30.7220,30.7457,30.2238,30.6212,367702
2011-10-17,30.5915,30.7457,30.0044,30.0637,420260
2011-10-18,30.0874,30.4966,29.9213,30.1645,620306
2011-10-19,30.2357,30.4610,29.9095,30.0281,503273
2011-10-20,30.0637,30.3661,29.5062,30.2119,534950
2011-10-21,30.6271,30.6923,30.3009,30.4729,399787
2011-10-24,30.6034,30.8110,30.4373,30.7991,478522
2011-10-25,30.6093,30.6093,30.0281,30.0340,394287
2011-10-26,30.4136,30.5974,29.8620,30.4314,548905
2011-10-27,31.4278,31.9912,31.1372,31.8073,715644
2011-10-28,31.6531,31.9556,31.4693,31.6709,401518
2011-10-31,31.4634,31.7421,31.1905,31.2024,501745
2011-11-01,30.2179,30.2712,29.7137,29.7790,1009398
2011-11-02,30.1941,30.8110,30.1408,30.4432,882994
2011-11-03,30.6093,31.2498,30.2653,31.1668,517635
2011-11-04,30.6745,30.7576,30.1467,30.4670,447965
2011-11-07,30.4788,30.6627,30.3068,30.6034,332052
2011-11-08,30.6330,31.0482,30.4551,31.0185,346210
2011-11-09,30.3365,30.3899,29.7849,29.8027,528839
2011-11-10,30.1704,30.1941,29.4646,29.7019,512644
2011-11-11,29.9806,30.3306,29.8917,30.1467,319728
2011-11-14,29.9213,30.2594,29.6248,29.9510,376767
2011-11-15,29.6307,29.8205,29.4172,29.5773,321154
2011-11-16,29.3223,29.8086,29.2867,29.4231,336126
2011-11-17,29.4587,29.4706,28.2725,28.4505,745692
2011-11-18,28.6640,28.8360,28.3200,28.7589,500217
2011-11-21,28.2429,28.4920,27.9582,28.4327,389907
2011-11-22,28.3793,28.6936,28.2251,28.5394,572434
2011-11-23,28.1717,28.1717,27.3651,27.6142,563980
2011-11-25,27.3532,27.5727,27.1575,27.2228,282244
2011-11-28,28.1302,28.4801,28.0353,28.1302,515700
2011-11-29,28.2903,28.5987,28.2251,28.5276,322987
2011-11-30,29.4884,30.0459,29.3875,29.8739,672966
2011-12-01,29.9628,30.1586,29.0732,29.4113,705254
2011-12-02,29.6011,29.6070,28.4801,28.5216,1111458
2011-12-05,28.8300,28.8419,27.9819,28.2014,1102495
2011-12-06,28.2785,28.3378,27.8099,28.1658,631205
2011-12-07,28.2014,28.9249,28.0175,28.7826,798759
2011-12-08,28.5572,28.7945,28.0116,28.0709,689569
2011-12-09,28.2073,28.6758,28.0056,28.5513,646891
2011-12-12,28.2073,28.2488,27.9701,28.1954,632835
2011-12-13,28.1717,28.4920,27.6617,27.9819,629473
2011-12-14,27.7684,28.0234,27.4956,27.6142,600546
2011-12-15,27.9819,28.0531,27.7210,27.8811,513866
2011-12-16,27.9285,28.2132,27.6735,28.1361,571822
2011-12-19,28.3022,28.3971,27.8277,28.0294,563674
2011-12-20,28.4089,28.6580,28.4089,28.4920,707903
2011-12-21,28.5691,28.7648,28.3200,28.7351,525580
2011-12-22,28.7589,29.3935,28.7589,29.3579,546053
2011-12-23,29.5358,29.7671,29.4231,29.5951,367804
2011-12-27,29.5833,29.6722,29.3875,29.4528,229177
2011-12-28,29.7790,29.8442,29.2215,29.3045,451224
2011-12-29,29.3928,29.6325,29.3149,29.5666,419853
2011-12-30,29.5546,29.9501,29.5366,29.8482,424436
2012-01-03,30.3456,30.7351,30.3396,30.5973,622445
2012-01-04,30.4774,30.9089,30.4115,30.7291,416389
2012-01-05,30.5014,30.5014,30.1539,30.3876,473429
2012-01-06,30.2737,30.3935,29.8542,29.9861,478420
2012-01-09,30.0100,30.2617,29.7823,30.2018,344479
2012-01-10,30.5553,30.9089,30.5254,30.5673,362915
2012-01-11,30.4894,30.5733,30.2198,30.3456,316061
2012-01-12,30.5194,30.7831,30.3097,30.7411,373406
2012-01-13,30.4415,30.5314,30.0100,30.4894,421482
2012-01-17,30.6632,30.7771,30.2917,30.5553,419649
2012-01-18,30.4535,31.2744,30.4535,31.1965,382064
2012-01-19,31.5021,32.0594,31.5021,31.9636,637825
2012-01-20,31.7838,31.9396,31.7179,31.9096,305060
2012-01-23,32.1673,32.6647,32.1254,32.4070,521913
2012-01-24,32.0594,32.1493,31.7538,32.0175,370452
2012-01-25,31.9156,32.0295,31.4362,31.9576,348044
2012-01-26,32.1373,32.1433,31.3643,31.5621,441752
2012-01-27,31.2744,31.7299,31.1786,31.3643,388175
2012-01-30,31.0168,31.1007,30.8250,31.0467,1583971
2012-01-31,31.3643,31.4183,30.6273,30.7531,1074790
2012-02-01,31.1486,31.2984,30.9988,31.0647,717070
2012-02-02,30.4355,31.0407,30.3935,30.8310,1388712
2012-02-03,31.0647,31.3404,30.9628,31.1306,1100254
2012-02-06,30.9269,31.2625,30.8310,31.1845,417001
2012-02-07,31.1726,31.3823,30.8310,31.3224,407222
2012-02-08,31.3763,31.4482,31.0407,31.3943,388786
2012-02-09,31.3404,31.5381,31.2085,31.4482,664817
2012-02-10,31.2505,31.4123,31.0347,31.2565,488096
2012-02-13,31.5381,31.6400,31.2744,31.4722,374119
2012-02-14,31.4782,31.5920,31.1606,31.5860,498078
2012-02-15,31.7418,31.9576,31.5741,31.6999,491967
2012-02-16,31.6759,32.2692,31.6400,32.2452,732858
2012-02-17,32.3531,32.3830,32.0055,32.2632,402130
2012-02-21,32.3051,32.8325,32.0594,32.5628,612361
2012-02-22,32.5149,32.5388,32.1314,32.1733,463549
2012-02-23,32.0954,32.2572,31.9336,32.1373,282856
2012-02-24,32.1074,32.3830,31.9696,32.0594,366683
2012-02-27,31.9636,32.2272,31.7598,32.0475,370452
2012-02-28,32.1493,32.3830,32.0894,32.2512,371878
2012-02-29,32.5508,32.7306,32.2752,32.3111,891448
2012-03-01,32.5868,32.8624,32.5688,32.7066,578443
2012-03-02,32.7486,32.8385,32.5089,32.5388,573452
2012-03-05,32.4250,32.4250,32.0415,32.4010,498995
2012-03-06,31.9156,32.0894,31.5980,31.7179,585879
2012-03-07,31.7898,31.8018,31.2864,31.5920,540247
2012-03-08,32.0295,32.4549,31.8377,32.2991,399583
2012-03-09,32.3770,32.5568,32.3291,32.4130,615315
2012-03-12,32.3591,32.5328,32.2512,32.5089,1569303
2012-03-13,32.6467,32.8325,32.5508,32.8085,1778109
2012-03-14,32.8684,33.0362,32.5688,32.7306,743451
2012-03-15,32.7006,33.4976,32.6767,33.4257,807518
2012-03-16,33.5456,33.8991,33.5216,33.7853,752720
2012-03-19,33.7313,34.1268,33.6175,33.9411,903060
2012-03-20,33.6474,33.7313,33.2519,33.6834,784397
2012-03-21,33.7193,33.7193,33.2639,33.5635,681013
2012-03-22,33.2280,33.5276,33.1261,33.3538,504801
2012-03-23,33.3059,33.7793,33.1441,33.6774,358127
2012-03-26,34.0609,34.4564,33.9950,34.3485,535562
2012-03-27,34.3665,34.4984,34.2287,34.2467,385425
2012-03-28,34.2886,34.3725,33.8572,34.2107,391638
2012-03-29,34.0369,34.1868,33.6714,33.9650,1340432
2012-03-30,34.1048,34.2137,33.8083,33.9112,517635
2012-04-02,33.7417,34.3287,33.6146,34.2682,467929
2012-04-03,34.0806,34.0866,33.7175,33.8930,465281
2012-04-04,33.4573,33.8022,33.2637,33.6933,681929
2012-04-05,33.6752,33.7115,33.3787,33.6752,369535
2012-04-09,33.2697,33.5541,33.1003,33.4331,645974
2012-04-10,33.2818,33.3787,32.5617,32.7675,583536
2012-04-11,32.9188,33.2092,32.8946,33.0882,472818
2012-04-12,33.3181,33.7538,33.2455,33.6752,424334
2012-04-13,33.4815,33.5420,32.7796,32.8038,503273
2012-04-16,32.9309,33.1850,32.7493,33.0458,514579
2012-04-17,33.6086,33.8870,33.3726,33.6691,398565
2012-04-18,33.6510,34.0685,33.5723,33.8143,412315
2012-04-19,33.8143,33.8567,33.3242,33.4573,486670
2012-04-20,33.6812,33.7720,33.3181,33.3968,352220
2012-04-23,33.0337,33.1971,32.6525,33.1184,534543
2012-04-24,33.1548,33.3908,33.0398,33.1548,332867
2012-04-25,33.4331,33.5118,33.2213,33.4271,388073
2012-04-26,33.3181,33.5541,33.0882,33.2092,495939
2012-04-27,33.3544,33.6207,33.2032,33.6207,440529
2012-04-30,33.4089,33.5844,33.0942,33.5602,321867
2012-05-01,33.5965,33.7115,33.2092,33.3787,327978
2012-05-02,33.1427,33.3060,32.8219,33.1427,343358
2012-05-03,33.2092,33.3060,32.5557,32.6101,543303
2012-05-04,32.4044,32.4589,31.7569,32.0958,779813
2012-05-07,31.9021,32.6646,31.8900,32.6283,574471
2012-05-08,32.3439,32.4891,31.7872,32.1079,618269
2012-05-09,31.7509,32.1018,31.4665,31.8053,632325
2012-05-10,32.0655,32.2471,31.7811,31.9324,430140
2012-05-11,31.9506,32.3499,31.7690,31.9929,350692
2012-05-14,31.7811,31.8900,31.5330,31.6904,591481
2012-05-15,31.6419,31.7267,31.4846,31.6419,526802
2012-05-16,31.6480,31.7630,31.2849,31.3696,522218
2012-05-17,31.2849,31.3152,30.6556,30.7101,647909
2012-05-18,30.8311,30.8492,30.1957,30.3107,622241
2012-05-21,30.3591,30.8069,30.3228,30.7887,208398
2012-05-22,30.7766,30.9218,30.3893,30.5709,630390
2012-05-23,30.3954,30.6314,29.8992,30.5467,627436
2012-05-24,30.6011,30.6495,29.8931,30.2986,781851
2012-05-25,30.1231,30.1231,29.6692,29.9476,1027630
2012-05-29,30.4559,30.9521,30.4498,30.7645,1206694
2012-05-30,30.4922,30.7827,30.2683,30.6314,538515
2012-05-31,30.7524,31.1215,30.3591,30.8976,1053807
2012-06-01,30.4983,30.7161,29.8205,29.9294,806907
2012-06-04,29.9536,30.0505,29.3183,29.8387,655243
2012-06-05,29.7903,30.3046,29.7842,30.1654,501236
2012-06-06,30.3893,30.7403,30.3591,30.7403,477911
2012-06-07,31.1518,31.2849,30.9037,31.0852,546969
2012-06-08,30.8250,30.9642,30.4801,30.6314,529858
2012-06-11,30.9279,30.9824,30.1110,30.1836,666243
2012-06-12,30.3833,30.6193,30.1473,30.4014,713301
2012-06-13,30.2441,30.8916,30.2139,30.5346,573147
2012-06-14,30.6314,30.7827,30.4620,30.7161,448474
2012-06-15,30.7766,30.9824,30.6193,30.8129,715440
2012-06-18,30.7040,30.9097,30.3954,30.4741,565915
2012-06-19,30.7161,31.5633,30.6737,31.5391,619899
2012-06-20,31.6540,31.7630,31.2002,31.6238,549007
2012-06-21,31.4241,31.7388,30.7282,30.8311,608796
2012-06-22,30.8795,31.4059,30.8190,31.2547,528635
2012-06-25,31.0066,31.0550,30.5830,30.8371,467623
2012-06-26,30.8916,31.0852,30.5709,31.0429,445520
2012-06-27,31.0792,31.2789,30.8613,31.2668,420056
2012-06-28,31.3224,31.3958,30.9371,31.2123,717070
2012-06-29,32.0728,32.0790,31.7267,32.0048,575082
2012-07-02,31.9554,31.9863,31.7576,31.9616,175397
2012-07-03,32.2273,32.7464,32.0543,32.7217,427492
2012-07-05,32.7711,32.9503,32.6290,32.8082,577425
2012-07-06,32.5734,32.5981,31.9986,32.0975,375545
2012-07-09,32.0295,32.1531,31.7576,32.0975,328895
2012-07-10,32.1902,32.4189,31.4857,31.7576,469253
2012-07-11,31.7762,32.2087,31.6835,32.1222,518144
2012-07-12,31.8874,31.8998,31.5475,31.7823,426371
2012-07-13,31.9368,32.0913,31.6773,31.8194,462123
2012-07-16,31.7329,31.8194,31.5352,31.7144,363730
2012-07-17,31.8689,31.9245,31.5599,31.7823,468846
2012-07-18,31.7700,32.1222,31.7082,31.9492,284485
2012-07-19,32.1469,32.3262,32.0975,32.2396,406102
2012-07-20,31.9863,32.0481,31.7576,31.8194,359859
2012-07-23,31.3065,31.3745,30.8307,31.2447,516005
2012-07-24,31.2015,31.3065,30.7133,30.9728,369841
2012-07-25,31.0655,31.0655,30.5958,30.7936,633547
2012-07-26,31.2076,31.4919,31.0408,31.3745,455706
2012-07-27,31.7453,32.2149,31.6031,31.9925,642002
2012-07-30,32.0481,32.2582,32.0172,32.1593,392962
2012-07-31,32.2644,32.4498,32.1469,32.2520,592601
2012-08-01,32.3509,32.4745,31.9307,31.9616,717375
2012-08-02,31.8009,31.9368,31.4301,31.5290,666956
2012-08-03,32.0481,32.2767,31.9492,32.0234,637112
2012-08-06,32.1346,32.2767,32.0048,32.0357,160322
2012-08-07,32.6290,32.7278,32.2396,32.6537,520792
2012-08-08,32.6722,32.6908,32.2458,32.3200,534237
2012-08-09,32.3262,32.5116,32.2705,32.3941,245372
2012-08-10,32.0666,32.4992,32.0172,32.4621,378295
2012-08-13,32.3818,32.4498,31.9430,32.2829,421686
2012-08-14,32.4498,32.6042,32.2953,32.4374,325635
2012-08-15,32.4745,32.7402,32.3818,32.7031,870364
2012-08-16,32.7587,33.0554,32.6228,33.0059,664817
2012-08-17,33.0121,33.2840,32.9750,33.2840,368721
2012-08-20,33.2778,33.3891,33.0430,33.2778,333173
2012-08-21,33.4447,33.6486,33.2902,33.2902,359350
2012-08-22,33.1172,33.1419,32.8638,32.9009,623566
2012-08-23,32.8576,32.8576,32.5919,32.6475,437168
2012-08-24,32.6660,32.8823,32.6660,32.7402,601870
2012-08-27,32.8947,33.1233,32.8082,32.9627,441548
2012-08-28,33.4941,33.6301,33.0183,33.0368,590157
2012-08-29,33.1542,33.5065,33.1172,33.4694,947673
2012-08-30,32.6722,32.7711,32.4003,32.5610,869956
2012-08-31,32.7526,32.9256,32.5548,32.7711,658299
2012-09-04,32.7711,32.8144,32.5301,32.7587,569582
2012-09-05,32.6290,32.7773,31.9801,32.6908,463549
2012-09-06,32.9627,33.3273,32.9627,33.2531,436251
2012-09-07,33.3335,33.4138,33.2531,33.3520,419547
2012-09-10,33.3087,33.5250,33.3087,33.4076,389703
2012-09-11,33.5992,33.7104,33.5436,33.6486,394185
2012-09-12,33.6981,33.8340,33.6672,33.6857,349368
2012-09-13,33.7166,34.1986,33.5312,34.0750,468234
2012-09-14,34.2975,34.4829,34.0997,34.1183,477401
2012-09-17,34.1554,34.2975,33.9267,33.9947,342442
2012-09-18,33.9638,34.0132,33.7908,33.8896,311375
2012-09-19,33.9391,34.0565,33.8587,33.9391,258410
2012-09-20,33.7475,33.8649,33.4880,33.8464,314227
2012-09-21,33.9267,34.1615,33.9020,34.1306,507653
2012-09-24,33.9947,34.3099,33.7599,34.1924,489319
2012-09-25,34.3346,34.5818,34.0936,34.1245,556544
2012-09-26,34.0256,34.1121,33.8402,33.8835,435946
2012-09-27,34.0997,34.6745,34.0379,34.5200,655141
2012-09-28,34.4104,34.4292,33.9858,34.2356,615519
2012-10-01,34.4104,34.6665,34.1481,34.2793,403148
2012-10-02,34.4729,34.5041,34.1169,34.2106,296097
2012-10-03,34.2168,34.2543,34.0170,34.0545,273892
2012-10-04,34.2606,34.5728,34.2293,34.4979,250974
2012-10-05,34.7976,34.8663,34.4104,34.5104,335617
2012-10-08,34.3979,34.4979,34.2980,34.4167,136895
2012-10-09,34.5353,34.5603,34.1794,34.2980,281226
2012-10-10,34.1856,34.2606,33.8858,33.9670,339386
2012-10-11,34.2481,34.2980,34.0732,34.1294,262382
2012-10-12,34.0357,34.1481,33.7485,33.8858,264725
2012-10-15,34.0295,34.3168,33.9608,34.0794,393981
2012-10-16,34.1544,34.3105,34.0420,34.1981,382675
2012-10-17,34.3792,34.6665,34.3355,34.6665,344479
2012-10-18,34.5791,34.7227,34.4104,34.5603,296912
2012-10-19,34.3417,34.3667,33.9421,34.1169,404880
2012-10-22,34.0045,34.0607,33.8047,34.0607,409463
2012-10-23,33.9171,33.9171,33.5236,33.7235,439511
2012-10-24,33.9608,33.9608,33.5236,33.6360,390925
2012-10-25,33.8359,33.9983,33.6298,33.7485,325024
2012-10-26,33.6735,33.8047,33.6048,33.6236,322580
2012-10-31,33.8609,34.1357,33.8234,33.9608,380128
2012-11-01,33.9983,34.3730,33.8796,34.2418,297930
